word,auditory.mean,gustatory.mean,haptic.mean,interoceptive.mean,olfactory.mean,visual.mean,foot_leg.mean,hand_arm.mean,head.mean,mouth.mean,torso.mean,auditory.sd,gustatory.sd,haptic.sd,interoceptive.sd,olfactory.sd,visual.sd,foot_leg.sd,hand_arm.sd,head.sd,mouth.sd,torso.sd
spotless,0.0,0.0,0.35,0.15,0.0,4.2,0.409090909,1.909090909,2.045454545,0.409090909,0.5,0.0,0.0,0.812727701,0.489360485,0.0,1.321880638,0.854070974,1.997834325,1.889249605,1.05375026,1.057850471
spotlessly,0.1875,0.0625,1.3125,0.4375,0.375,4.0625,0.222222222,2.388888889,1.666666667,0.222222222,0.277777778,0.403112887,0.25,1.400892573,0.963932916,0.718795288,0.853912564,0.732084498,2.145827384,1.814970426,0.646761667,0.95828005
spotlessness,0.285714286,0.071428571,0.857142857,0.285714286,0.357142857,2.714285714,0.4,2.533333333,3.466666667,0.133333333,0.266666667,0.611249846,0.267261242,1.460091823,0.825420306,0.928782732,2.054210364,0.632455532,1.995232413,1.959105724,0.351865775,0.457737708
spotlight,0.388888889,0.0,0.222222222,0.5,0.0,3.888888889,0.5,0.7,2.35,0.65,0.3,0.777544316,0.0,0.732084498,1.043185168,0.0,1.811365714,1.100239208,1.174285897,2.158825217,1.424411236,0.656946685
spotted,0.4,0.0,0.0,0.2,0.0,4.55,0.35,0.4,3.3,0.55,0.4,0.820782682,0.0,0.0,0.695852374,0.0,0.825577947,0.988086934,1.231174023,2.079979757,1.316894273,1.231174023
spotter,1.0,0.0,0.666666667,0.333333333,0.0,4.0,0.65,1.45,3.7,0.9,0.85,1.608799333,0.0,1.414213562,1.028991511,0.0,1.608799333,1.460893742,2.038446261,2.00262985,1.586124041,1.631111988
spottiness,0.7,0.15,1.15,0.35,0.35,3.75,0.368421053,0.789473684,2.210526316,0.473684211,0.684210526,1.301820588,0.366347549,1.663066287,0.812727701,0.933302004,1.551739262,0.830697586,1.618605276,2.323286642,1.123902974,1.293257368
spotting,0.266666667,0.0,0.266666667,0.533333333,0.333333333,4.0,0.05,0.8,2.1,0.15,0.8,0.798808637,0.0,0.59361684,0.990430402,0.816496581,1.690308509,0.223606798,1.673320053,2.268781263,0.489360485,1.735086832
spotty,0.529411765,0.117647059,0.529411765,0.764705882,0.176470588,3.764705882,0.0,0.368421053,2.631578947,0.315789474,0.0,1.067570083,0.332105582,0.943242218,1.437420075,0.392952624,1.640480561,0.0,0.76088591,2.139847511,1.157230006,0.0
spousal,1.875,0.0,1.0625,0.6875,0.125,2.6875,0.555555556,0.944444444,2.111111111,1.333333333,0.722222222,2.156385865,0.0,1.842778699,1.25,0.5,1.990602924,1.096637761,1.474178624,1.936913521,1.748949264,1.127493605
spouse,3.285714286,0.333333333,2.666666667,1.0,1.476190476,3.714285714,0.894736842,1.526315789,2.157894737,1.842105263,1.157894737,2.077085871,0.730296743,2.243509156,1.61245155,1.721018525,1.95301964,1.663154193,1.954152873,1.979426345,1.893355572,1.7082531
spouseless,2.352941176,0.0,0.176470588,0.764705882,0.0,3.529411765,0.45,0.55,1.3,0.85,0.55,1.835114999,0.0,0.727606875,1.714985851,0.0,1.58578242,1.276302225,1.431782106,2.079979757,1.663066287,1.431782106
spout,1.714285714,0.357142857,2.5,0.714285714,0.357142857,3.928571429,0.2,1.7,2.0,1.95,0.2,2.163635524,1.33630621,2.2101166,1.540657773,1.33630621,1.491735474,0.894427191,1.976173868,2.077447827,2.089447169,0.894427191
spouting,1.55,0.1,0.3,0.3,0.2,2.8,0.19047619,0.428571429,1.380952381,2.761904762,0.428571429,1.848897253,0.447213595,0.732695097,0.923380517,0.894427191,1.794729125,0.511766316,1.028174527,1.82964998,2.071346468,1.121223821
sprain,0.578947368,0.157894737,2.736842105,3.947368421,0.105263158,2.526315789,3.8,3.65,1.85,0.8,1.45,1.121298329,0.688247202,1.661395172,1.508261848,0.458831468,1.540866317,1.472555959,1.725200217,2.007223796,1.576137851,1.848897253
sprang,1.411764706,0.0,0.764705882,0.882352941,0.0,2.529411765,2.736842105,0.473684211,1.052631579,0.157894737,0.684210526,1.970368732,0.0,1.480262298,1.452685141,0.0,2.211267935,2.281376418,0.964274111,1.809655713,0.688247202,1.335524515
sprawl,0.5,0.444444444,1.0,1.0,0.388888889,3.388888889,2.444444444,2.277777778,1.555555556,0.555555556,1.611111111,1.294785924,1.338226316,1.714985851,1.644956642,1.243282604,1.944491129,2.120549935,1.934381055,2.006525303,1.338226316,1.85151413
sprawling,0.375,0.375,1.125,0.75,0.375,3.125,2.294117647,2.470588235,1.764705882,0.529411765,1.705882353,1.258305739,1.258305739,1.707825128,1.693123347,1.258305739,1.962141687,1.862951485,1.771921523,1.985239651,0.943242218,1.72353945
spray,1.333333333,0.277777778,2.5,0.277777778,0.944444444,3.722222222,0.45,3.15,2.3,1.45,0.95,1.45521375,0.751903902,1.72353945,0.95828005,1.513555309,1.67351534,1.190974833,2.007223796,2.105131575,1.877147893,1.637552731
spray can,1.411764706,0.058823529,2.588235294,0.176470588,1.058823529,3.705882353,0.3,3.55,1.35,0.35,0.35,1.583462327,0.242535625,1.938389265,0.52859414,1.784327192,1.611082939,0.801314709,1.848897253,1.725200217,0.812727701,0.74515982
sprayer,1.2,0.2,2.5,0.25,0.3,2.95,0.789473684,2.894736842,1.578947368,0.894736842,0.736842105,1.321880638,0.894427191,1.877848713,0.786397516,0.656946685,1.959457497,1.397575177,1.791794161,1.773752753,1.559727072,1.194529441
spread,0.888888889,0.944444444,2.611111111,0.833333333,0.666666667,3.277777778,1.842105263,3.842105263,1.842105263,0.473684211,0.684210526,1.131832917,1.731107168,1.819466272,1.543487266,1.495090003,1.742397117,1.979426345,1.344253527,1.951158001,0.841191024,1.454977342
spread out,1.352941176,0.235294118,1.882352941,0.882352941,0.294117647,3.882352941,2.0,2.80952381,1.142857143,0.571428571,0.80952381,1.617914416,0.752446989,1.96476312,1.317305628,0.685994341,1.452685141,2.0,2.064438123,1.590148241,1.121223821,1.66189794
spreader,0.933333333,0.0,2.533333333,0.2,0.133333333,4.0,1.263157895,2.473684211,1.578947368,0.578947368,0.947368421,1.533747356,0.0,2.199567057,0.560611911,0.351865775,1.732050808,1.75885396,1.866917276,1.952656011,1.121298329,1.614988277
spreading,1.142857143,0.19047619,2.523809524,0.80952381,0.285714286,3.761904762,1.636363636,2.681818182,1.727272727,0.954545455,0.909090909,1.492840055,0.679635757,1.833549771,1.536848972,0.902377811,1.609495632,1.940678687,2.254864871,2.164251068,1.495302891,1.570838142
spreadsheet,0.388888889,0.0,1.166666667,0.277777778,0.0,4.0,0.105263158,2.368421053,2.684210526,0.263157895,0.263157895,1.195033295,0.0,1.886484437,0.826442095,0.0,1.533929978,0.315301768,1.891810606,2.310666849,0.805681579,0.733492806
spree,1.111111111,0.0,0.611111111,0.833333333,0.055555556,2.888888889,1.105263158,1.263157895,1.210526316,0.526315789,0.578947368,1.450715397,0.0,1.144752164,1.294785924,0.23570226,1.640978506,1.286456669,1.326738074,1.182227059,1.073334423,0.901590537
sprig,0.5625,1.3125,1.9375,0.625,1.25,3.6875,0.117647059,1.529411765,1.0,0.294117647,0.352941176,1.364734406,2.023816527,2.048373338,1.454876856,2.049390153,1.740450133,0.332105582,1.73629084,1.695582496,0.587867532,0.861769725
spring,1.411764706,0.470588235,0.647058824,0.823529412,2.058823529,4.0,2.3,2.15,1.75,0.7,1.3,1.839117435,1.124591429,1.366618842,1.50977209,2.014652211,1.658312395,2.105131575,1.899445903,1.970172314,1.559352092,1.838191331
spring break,2.0,0.647058824,0.882352941,1.529411765,0.647058824,2.823529412,2.117647059,2.235294118,3.235294118,2.058823529,1.588235294,1.414213562,1.411611511,1.495090003,1.699913493,1.366618842,1.50977209,2.057983022,2.165912388,2.278415342,2.164214298,1.970368732
spring cleaning,1.2,0.25,2.7,0.55,1.6,4.25,2.315789474,3.210526316,2.0,0.368421053,1.789473684,1.609184167,1.118033989,2.028740859,1.276302225,1.635140425,1.069923755,1.827342684,1.960128889,1.885618083,1.164785451,1.812884361
spring fever,0.625,0.25,0.625,3.375,1.0625,1.6875,1.052631579,1.052631579,2.421052632,1.368421053,1.210526316,1.204159458,0.774596669,1.258305739,1.74642492,1.436140662,1.740450133,1.778691286,1.649029486,1.980902978,1.920952493,1.812884361
spring roll,0.55,3.95,1.8,0.85,2.65,3.05,0.0,2.222222222,2.444444444,3.611111111,0.555555556,1.190974833,1.761428846,1.399247918,1.225818738,1.496487115,1.791059669,0.0,2.04523997,1.854159782,2.199970291,1.199128224
springboard,1.666666667,0.066666667,2.266666667,1.133333333,0.066666667,3.066666667,2.631578947,1.157894737,1.894736842,0.473684211,0.578947368,1.759328876,0.25819889,1.907379154,1.457329587,0.25819889,1.79151439,1.977948609,1.572795031,1.969058908,0.904827857,1.261207071
springiness,1.375,0.25,2.5,0.9375,0.375,2.75,2.857142857,1.952380952,1.952380952,0.857142857,1.571428571,1.707825128,0.774596669,2.0,1.569235483,1.087811258,1.879716291,1.8516402,1.687488977,1.716863142,1.352246808,1.886038933
springing,1.058823529,0.058823529,1.529411765,1.470588235,0.058823529,3.058823529,2.0,1.421052632,1.157894737,0.421052632,1.421052632,1.344925102,0.242535625,1.58578242,1.73629084,0.242535625,1.951620744,2.054804668,1.952656011,1.833732014,1.169795304,2.036221705
springtime,2.222222222,0.888888889,1.277777778,1.944444444,3.166666667,3.777777778,1.105263158,1.105263158,2.263157895,1.052631579,1.052631579,1.733936547,1.604731566,1.808657466,1.984416412,1.653872461,1.664704728,1.559727072,1.663154193,2.130260945,1.71508614,1.614988277
springy,0.95,0.0,3.55,0.55,0.0,3.1,2.444444444,2.0,1.055555556,0.555555556,0.888888889,1.394538218,0.0,1.761428846,1.316894273,0.0,1.916685736,1.976991839,1.533929978,1.513555309,0.983524408,1.278274981
sprinkle,1.411764706,1.352941176,1.941176471,0.352941176,0.647058824,3.588235294,0.65,2.8,1.7,0.75,0.65,1.66052791,2.089891638,1.886484437,0.996316746,1.411611511,1.872792819,1.136708082,1.908430052,1.809332532,1.446411167,1.039989878
sprinkled,1.235294118,1.058823529,2.117647059,0.117647059,0.705882353,3.882352941,0.473684211,2.578947368,1.789473684,0.473684211,0.473684211,1.786386428,1.675954513,1.900077398,0.332105582,1.403776419,1.653872461,1.306752593,1.952656011,2.123386901,0.904827857,1.306752593
sprinkler,3.894736842,0.105263158,3.0,0.157894737,0.210526316,4.526315789,0.952380952,2.142857143,1.523809524,0.380952381,0.952380952,1.196974744,0.315301768,2.054804668,0.501459857,0.535303379,0.904827857,1.395571226,1.982062418,1.833549771,0.920662287,1.321975434
sprinkler system,2.117647059,0.117647059,1.941176471,0.176470588,0.117647059,3.411764706,1.166666667,2.388888889,2.666666667,0.277777778,0.833333333,1.409004655,0.48507125,1.886484437,0.727606875,0.332105582,1.325651893,1.504893977,1.539246909,2.169304578,0.751903902,1.200490096
sprinkling,1.631578947,0.315789474,2.578947368,0.526315789,0.368421053,3.421052632,1.095238095,2.761904762,1.714285714,0.761904762,1.285714286,1.673669499,0.749268649,1.980902978,1.172292202,0.955133866,1.742150315,1.609495632,2.047065263,1.82051798,1.546116487,1.707127914
sprint,0.722222222,0.166666667,0.555555556,1.777777778,0.277777778,3.166666667,4.380952381,2.428571429,1.571428571,0.80952381,2.095238095,1.127493605,0.707106781,1.199128224,1.895988197,1.178511302,1.757337558,1.160869953,1.599106894,1.362770288,0.872871561,1.640267109
sprinter,0.625,0.0,0.25,0.8125,0.0625,3.8125,3.866666667,2.2,1.6,0.666666667,2.2,1.408308678,0.0,0.774596669,1.327591805,0.25,1.515200757,1.767430203,2.077085871,1.638814903,1.447493729,1.897366596
sprite,1.058823529,2.117647059,0.529411765,0.470588235,0.470588235,3.882352941,0.272727273,1.136363636,1.318181818,2.227272727,0.5,1.638237934,2.368605944,0.874474632,0.799816155,0.717430054,1.409004655,0.88273483,1.612317307,1.672931947,2.42863509,1.10194633
sprocket,1.5,0.0,2.142857143,0.142857143,0.142857143,3.928571429,0.294117647,1.705882353,1.352941176,0.176470588,0.294117647,1.870828693,0.0,1.955550006,0.534522484,0.36313652,1.639150142,0.771743633,1.686887144,1.835114999,0.52859414,0.771743633
sprout,0.2,1.133333333,1.533333333,0.266666667,0.6,3.133333333,0.529411765,1.411764706,1.941176471,0.941176471,0.470588235,0.560611911,1.552264091,1.597617273,0.59361684,0.985610761,1.684664726,1.124591429,1.460257834,1.784327192,1.519481336,1.280510009
sprouting,0.5,0.166666667,1.388888889,0.333333333,0.277777778,4.388888889,0.058823529,1.058823529,1.529411765,0.117647059,0.058823529,1.294785924,0.514495755,1.613869624,0.766964989,0.751903902,0.777544316,0.242535625,1.519481336,1.874754886,0.332105582,0.242535625
spruce,0.277777778,0.388888889,2.444444444,0.5,2.444444444,3.666666667,0.0,1.5,1.6875,0.1875,0.1875,0.751903902,0.849836586,1.916560099,1.339446769,2.064325049,1.714985851,0.0,1.788854382,1.990602924,0.543905629,0.75
spruce up,0.789473684,0.210526316,1.578947368,0.315789474,0.842105263,3.894736842,1.4,3.0,2.05,1.0,1.3,1.228320776,0.630603535,1.70996392,0.749268649,1.167293065,1.486783883,1.875043859,1.863782233,1.959457497,1.486783883,1.657518754
sprung,2.055555556,0.277777778,1.166666667,0.888888889,0.277777778,3.111111111,1.5,1.2,1.1,0.4,0.65,2.013840996,1.178511302,1.917412472,1.711170528,1.178511302,1.967048816,1.877848713,1.704483252,1.744163199,1.273205652,1.460893742
spry,0.692307692,0.0,0.923076923,3.461538462,0.0,3.0,2.785714286,2.357142857,2.0,1.071428571,1.714285714,1.493575988,0.0,1.656378503,1.560736184,0.0,1.732050808,1.847183779,1.905746083,1.921537846,1.591529778,1.938618518
spryly,0.5,0.083333333,0.333333333,1.583333333,0.166666667,2.5,2.5625,2.125,2.5,0.8125,1.4375,1.0,0.288675135,0.887625365,1.443375673,0.577350269,1.882937743,1.896268265,1.784189825,2.065591118,1.558578412,1.504160896
spryness,0.8,0.066666667,0.533333333,2.8,0.066666667,2.266666667,2.533333333,1.866666667,1.933333333,0.8,1.6,1.567527626,0.25819889,1.245945806,1.971221521,0.25819889,2.016597795,2.386469798,2.099886618,2.016597795,1.61245155,2.028370211
spud,0.133333333,3.333333333,1.666666667,0.266666667,1.866666667,2.8,0.294117647,1.764705882,2.235294118,2.823529412,0.294117647,0.516397779,1.799470822,1.718249386,1.032795559,1.684664726,1.698739028,0.587867532,1.751050105,2.077540967,2.038237416,0.771743633
spun,0.736842105,0.263157895,1.473684211,0.473684211,0.210526316,3.210526316,0.956521739,2.391304348,1.913043478,0.52173913,0.826086957,0.991189256,0.733492806,1.678902454,1.073334423,0.713282504,1.960128889,1.637022265,1.947939014,2.043015674,0.947223945,1.497032638
spunk,1.875,0.0,0.125,1.9375,0.0,1.6875,0.6,0.85,2.1,1.7,0.45,2.125245084,0.0,0.5,2.14378948,0.0,2.05649378,0.940324692,1.268027893,1.860956178,1.625455402,0.686332741
spunkiness,2.526315789,0.105263158,0.157894737,2.0,0.105263158,3.631578947,0.263157895,0.263157895,1.631578947,1.368421053,0.210526316,1.925513526,0.458831468,0.501459857,2.02758751,0.458831468,1.300022492,0.561951487,0.452413928,1.94965884,1.920952493,0.535303379
spunky,2.153846154,0.128205128,0.153846154,1.153846154,0.307692308,2.794871795,1.222222222,1.444444444,2.722222222,2.277777778,1.222222222,1.857254079,0.570294807,0.539905525,1.694238869,0.9774792,1.809034159,1.664704728,1.822158456,2.136670184,2.217724206,1.699673171
spur,1.1875,0.0,1.5625,1.375,0.0625,2.25,2.066666667,0.933333333,1.066666667,0.933333333,0.266666667,1.721191448,0.0,1.824600413,1.927865832,0.25,2.144761059,1.907379154,1.579632266,1.486446706,1.533747356,0.59361684
spurn,2.388888889,0.055555556,0.388888889,1.5,0.111111111,2.277777778,0.25,0.5625,1.9375,2.3125,0.0625,1.719743103,0.23570226,1.195033295,1.543487266,0.471404521,1.742397117,0.683130051,1.263262971,1.691892432,2.330057224,0.25
spurred,1.0,0.0625,1.0625,0.4375,0.25,2.5625,1.941176471,0.588235294,1.411764706,1.117647059,0.117647059,0.966091783,0.25,1.806239187,0.892094913,0.774596669,1.75,2.331056312,1.003669737,1.839117435,1.833110503,0.332105582
spurt,1.642857143,0.142857143,0.857142857,0.785714286,0.214285714,3.285714286,1.470588235,1.117647059,1.705882353,1.117647059,0.764705882,1.691933025,0.36313652,1.027105182,1.805060043,0.425815314,1.489892687,1.841115391,1.363925994,1.862951485,1.409004655,0.9701425
sputter,3.315789474,0.0,0.157894737,0.578947368,0.052631579,3.105263158,0.090909091,0.227272727,1.545454545,2.590909091,0.090909091,2.001461454,0.0,0.501459857,1.169795304,0.229415734,1.822535988,0.294244943,0.869143979,1.895540449,2.174726932,0.294244943
sputtering,4.058823529,0.117647059,0.705882353,0.294117647,0.352941176,2.823529412,0.315789474,0.368421053,2.105263158,2.315789474,0.315789474,1.028991511,0.48507125,1.490163828,0.685994341,0.861769725,1.704233483,0.820069887,0.830697586,1.969058908,2.029029094,0.749268649
spy,1.733333333,0.066666667,0.866666667,1.066666667,0.133333333,3.333333333,1.2,1.35,4.05,0.9,0.7,2.051712409,0.25819889,1.552264091,1.387014608,0.351865775,1.877181271,1.989445837,1.954078057,1.316894273,1.586124041,1.301820588
spyglass,0.05,0.0,1.6,0.0,0.0,3.2,0.166666667,1.5,3.777777778,0.166666667,0.111111111,0.223606798,0.0,1.818038272,0.0,0.0,1.823819012,0.707106781,1.917412472,1.926763686,0.514495755,0.323380833
spyware,1.111111111,0.0,0.277777778,0.277777778,0.0,3.111111111,0.55,1.5,2.9,0.95,0.65,1.906301898,0.0,1.178511302,0.826442095,0.0,2.054804668,0.998683344,2.013114895,2.049390153,1.637552731,1.089422831
squabble,3.875,0.125,0.625,1.0,0.125,2.125,0.722222222,0.944444444,2.5,3.333333333,0.555555556,1.024695077,0.341565026,1.204159458,1.591644852,0.341565026,1.74642492,1.487420015,1.392087819,2.093407018,2.029198625,1.041617646
squabbler,3.615384615,0.0,0.0,0.384615385,0.0,1.692307692,0.625,1.25,3.0,2.75,0.8125,1.386750491,0.0,0.0,0.960768923,0.0,1.797434069,1.454876856,1.770122406,2.0,2.206052281,1.558578412
squabbling,3.944444444,0.166666667,0.333333333,0.777777778,0.055555556,2.722222222,0.4,1.4,2.7,4.0,0.75,1.589384721,0.707106781,0.84016805,1.165966176,0.23570226,1.808657466,0.753937035,1.69829636,2.105131575,1.777046633,1.164157703
squad,2.333333333,0.0,0.555555556,0.222222222,0.333333333,3.388888889,1.3,1.75,2.35,1.2,1.1,2.057983022,0.0,1.199128224,0.732084498,0.84016805,1.944491129,1.657518754,1.860248993,2.134306247,1.542383664,1.552586975
squadron,2.058823529,0.0,1.058823529,0.529411765,0.235294118,3.411764706,1.473684211,1.631578947,2.210526316,1.736842105,1.473684211,2.014652211,0.0,1.886484437,1.178857872,0.562295715,2.032818964,2.010207868,2.139847511,2.274959032,2.077447827,2.010207868
squalid,1.285714286,0.285714286,1.428571429,1.357142857,1.857142857,3.428571429,1.125,1.125,2.8125,1.75,1.0,1.266647388,0.825420306,1.504571787,1.392681026,1.610405723,1.949922512,1.784189825,1.74642492,2.072639219,2.016597795,1.632993162
squalidness,0.588235294,0.470588235,1.647058824,1.0,2.529411765,4.058823529,0.88,1.0,2.36,0.88,0.76,1.325651893,1.280510009,1.998160919,1.767766953,1.940285,1.197423705,1.563116545,1.732050808,2.177154106,1.508862706,1.507757717
squall,3.545454545,0.090909091,1.272727273,0.090909091,0.454545455,3.272727273,0.384615385,0.461538462,1.615384615,0.307692308,0.384615385,1.634847783,0.301511345,1.61807967,0.301511345,1.213559752,1.678744119,0.650443636,0.776250026,1.980675875,1.109400392,0.650443636
squalor,1.071428571,0.178571429,1.321428571,0.892857143,1.714285714,4.035714286,0.615384615,1.076923077,1.769230769,0.769230769,0.615384615,1.513606716,0.944911183,1.540888907,1.474205014,1.629749875,1.666269794,1.192927878,1.754116039,1.87766904,1.23516842,1.043907845
squander,0.842105263,0.105263158,0.473684211,1.105263158,0.157894737,1.894736842,0.631578947,1.842105263,2.473684211,1.052631579,0.842105263,1.50048725,0.315301768,1.172292202,1.629408101,0.501459857,1.940639552,1.422459775,2.007296631,1.71167303,1.393384537,1.572795031
squanderer,2.3125,0.3125,0.75,0.6875,0.4375,3.0625,0.769230769,2.307692308,1.615384615,1.769230769,0.769230769,1.922455028,1.25,1.693123347,1.537042615,1.263262971,1.982212568,1.690850188,2.213015115,2.142368687,2.204308136,1.690850188
square,0.111111111,0.055555556,1.611111111,0.055555556,0.055555556,3.722222222,0.65,1.35,2.0,0.2,0.3,0.323380833,0.23570226,1.576999716,0.23570226,0.23570226,1.601673961,1.308876577,1.663066287,1.946657054,0.523148364,0.656946685
square off,2.214285714,0.285714286,0.5,1.285714286,0.285714286,4.357142857,0.941176471,1.235294118,1.764705882,0.705882353,0.823529412,1.968153036,0.825420306,1.091928428,1.938618518,0.825420306,0.928782732,1.784327192,1.821037196,2.016476251,1.490163828,1.550616576
square one,0.375,0.0625,0.5,0.9375,0.0,1.6875,1.176470588,1.117647059,2.823529412,1.117647059,0.882352941,1.024695077,0.25,1.095445115,1.436140662,0.0,1.922455028,1.667156791,1.653872461,2.242635005,1.576481563,1.691240408
square root,0.611111111,0.0,0.0,0.277777778,0.0,2.777777778,0.157894737,0.631578947,2.421052632,0.894736842,0.157894737,1.289728147,0.0,0.0,0.826442095,0.0,2.073801725,0.501459857,0.895080773,2.16835292,1.242521488,0.501459857
squared,0.857142857,0.0,1.142857143,0.071428571,0.214285714,3.714285714,0.833333333,2.055555556,2.611111111,0.666666667,1.055555556,1.747840111,0.0,1.833749537,0.267261242,0.801783726,1.683794772,1.294785924,1.862074183,1.883016631,1.084652289,1.474178624
squarely,0.588235294,0.235294118,1.705882353,0.941176471,0.235294118,2.705882353,0.3,0.85,2.2,0.2,0.15,1.121317502,0.9701425,2.023755972,1.819017188,0.9701425,2.312052818,0.923380517,1.386969434,1.962812161,0.523148364,0.489360485
squaring,0.260869565,0.086956522,0.47826087,0.260869565,0.086956522,2.652173913,0.666666667,2.133333333,1.933333333,0.5,0.8,0.619192385,0.417028828,1.081647112,0.751809412,0.417028828,2.102135184,1.372973951,1.870521471,2.033060091,1.252583537,1.749876843
squash,0.619047619,3.285714286,2.619047619,0.80952381,2.380952381,3.095238095,1.894736842,3.210526316,1.578947368,2.0,0.789473684,1.116968687,1.792842914,1.4309504,1.289148852,1.856776521,1.640267109,1.696229048,1.474936811,1.835325871,2.0,1.08417646
squashy,1.4375,0.5,3.8125,0.5625,0.1875,1.8125,1.0,2.473684211,1.157894737,0.157894737,0.210526316,1.459166429,1.032795559,1.515200757,1.093541647,0.403112887,1.470544117,1.333333333,1.866917276,1.675415633,0.374634325,0.535303379
squat,0.238095238,0.047619048,1.333333333,1.476190476,0.047619048,3.238095238,3.95,0.95,0.65,0.3,2.1,0.43643578,0.21821789,1.425949976,1.721018525,0.21821789,1.757975026,1.503504678,1.35627198,1.268027893,1.128576187,1.713721712
squatness,0.466666667,0.4,1.066666667,0.8,0.266666667,3.066666667,1.8,0.533333333,1.733333333,0.266666667,0.733333333,1.245945806,1.055597326,1.624221425,1.320173149,0.798808637,2.120197655,2.111194652,1.187233679,2.120197655,1.032795559,1.437590577
squatted,0.058823529,0.0,0.764705882,1.352941176,0.0,2.941176471,3.368421053,0.789473684,0.894736842,0.157894737,2.052631579,0.242535625,0.0,1.200490096,1.902011319,0.0,1.983386883,1.605910137,1.134261746,1.629408101,0.501459857,1.778691286
squatter,1.142857143,0.0,0.428571429,0.357142857,0.5,3.071428571,2.4,1.5,1.75,0.9,1.6,1.955550006,0.0,1.342459609,1.081817762,1.400549343,2.200149845,1.759186415,1.605910137,1.888329811,1.372665482,1.569445091
squatting,0.428571429,0.0,1.428571429,1.142857143,0.071428571,4.0,4.263157895,0.736842105,0.684210526,0.105263158,2.578947368,0.937614462,0.0,1.452546078,1.406421693,0.267261242,1.414213562,1.521771821,1.240165995,1.293257368,0.315301768,1.952656011
squatty,0.0,0.0,0.466666667,0.533333333,0.0,3.133333333,3.352941176,1.0,1.058823529,0.176470588,2.294117647,0.0,0.0,1.35576371,1.457329587,0.0,2.231804736,1.902011319,1.695582496,1.712840778,0.727606875,1.759428383
squaw,2.307692308,0.0,0.769230769,0.615384615,0.076923077,2.230769231,0.846153846,1.307692308,2.538461538,2.230769231,1.384615385,2.358835001,0.0,1.165750556,1.556623565,0.277350098,2.241794153,1.463224399,1.702185624,2.145358735,2.006400016,1.804552647
squawk,3.941176471,0.0,0.0,0.117647059,0.0,0.705882353,0.052631579,0.157894737,1.631578947,2.526315789,0.157894737,1.819017188,0.0,0.0,0.48507125,0.0,1.403776419,0.229415734,0.688247202,1.891810606,2.064741605,0.501459857
squawker,4.1,0.0,0.0,0.1,0.0,1.0,0.2,0.6,2.333333333,3.266666667,0.666666667,1.100504935,0.0,0.0,0.316227766,0.0,1.885618083,0.560611911,1.121223821,1.988059595,1.94446712,1.345185418
squawking,4.333333333,0.222222222,0.166666667,0.388888889,0.111111111,1.055555556,0.05,0.05,2.05,2.65,0.05,0.9701425,0.942809042,0.707106781,0.849836586,0.471404521,1.474178624,0.223606798,0.223606798,2.089447169,2.390221307,0.223606798
squawky,3.941176471,0.0,0.0,0.176470588,0.0,0.470588235,0.473684211,0.263157895,1.736842105,2.578947368,0.0,1.748949264,0.0,0.0,0.52859414,0.0,0.943242218,1.428613199,0.933458638,1.910267732,2.243900113,0.0
squeak,4.526315789,0.0,0.842105263,0.473684211,0.052631579,0.684210526,0.526315789,0.631578947,1.736842105,2.578947368,0.315789474,1.306752593,0.0,1.537066394,1.073334423,0.229415734,1.454977342,1.263523339,1.065130473,1.820930936,2.090076805,0.671038298
squeaker,4.647058824,0.0,0.411764706,0.235294118,0.0,1.117647059,0.210526316,1.315789474,2.263157895,1.631578947,0.473684211,0.606339063,0.0,1.003669737,0.752446989,0.0,1.615640467,0.535303379,2.001461454,1.851188965,1.920952493,1.263523339
squeakily,4.444444444,0.0,0.222222222,0.277777778,0.0,1.0,0.75,1.05,2.2,1.1,0.6,1.293523334,0.0,0.646761667,0.751903902,0.0,1.608799333,1.118033989,1.35627198,2.067289097,1.483239697,1.231174023
squeakiness,4.0625,0.0,0.8125,0.1875,0.0,0.4375,0.888888889,1.055555556,2.333333333,1.722222222,0.611111111,1.730847577,0.0,1.424488212,0.403112887,0.0,0.892094913,1.567646752,1.764760348,2.169304578,1.994272846,1.460817212
squeaking,4.352941176,0.411764706,1.176470588,0.941176471,0.235294118,0.588235294,0.647058824,0.823529412,2.823529412,2.705882353,0.352941176,1.497547014,0.939336437,1.131110854,1.144038255,0.562295715,1.003669737,1.114740803,1.333945938,2.128241472,2.054407028,1.05718828
squeaky,4.352941176,0.058823529,0.117647059,0.176470588,0.058823529,0.588235294,0.954545455,1.181818182,2.318181818,2.272727273,0.090909091,1.366618842,0.242535625,0.332105582,0.727606875,0.242535625,1.502448981,1.70370109,1.763015913,2.296713255,2.142135521,0.294244943
squeal,4.444444444,0.111111111,0.388888889,0.666666667,0.111111111,1.5,0.3,0.45,2.15,3.25,0.5,0.983524408,0.323380833,0.916443823,1.188177052,0.471404521,1.58113883,1.128576187,1.234376041,2.230765741,2.197486603,1.277332747
squealer,3.833333333,0.111111111,0.111111111,0.277777778,0.166666667,0.833333333,0.15,0.25,2.5,3.7,0.25,2.007339474,0.471404521,0.471404521,0.95828005,0.707106781,1.58113883,0.670820393,0.910465468,2.039091645,2.12998641,0.910465468
